1.000000E+0	 5.099713E+0	 4.998165E-2	 9.005678E-6
2.000000E+0	 5.500101E+0	 4.998222E-2	 9.007082E-6
3.000000E+0	 5.900002E+0	 4.998209E-2	 9.007564E-6
4.000000E+0	 6.299424E+0	 4.998173E-2	 9.005375E-6
5.000000E+0	 6.699821E+0	 4.998245E-2	 9.009587E-6
6.000000E+0	 6.998170E+0	 4.998209E-2	 9.010283E-6
7.000000E+0	 7.299930E+0	 4.998188E-2	 9.009749E-6
8.000000E+0	 7.699350E+0	 4.998221E-2	 9.011503E-6
9.000000E+0	 7.998182E+0	 4.998188E-2	 9.010719E-6
1.000000E+1	 8.400045E+0	 4.998189E-2	 9.011030E-6
1.100000E+1	 8.698391E+0	 4.998210E-2	 9.013749E-6
1.200000E+1	 9.296177E+0	 4.998200E-2	 9.016111E-6
1.300000E+1	 9.498209E+0	 4.998142E-2	 9.015240E-6
1.400000E+1	 9.899586E+0	 4.998177E-2	 9.016317E-6
1.500000E+1	 1.019990E+1	 4.998199E-2	 9.015703E-6
1.600000E+1	 1.059832E+1	 4.998202E-2	 9.014415E-6
1.700000E+1	 1.099823E+1	 4.998212E-2	 9.018018E-6
1.800000E+1	 1.130000E+1	 4.998173E-2	 9.018712E-6
1.900000E+1	 1.189741E+1	 4.998154E-2	 9.021412E-6
2.000000E+1	 1.209982E+1	 4.998118E-2	 9.021442E-6
2.100000E+1	 1.240011E+1	 4.998132E-2	 9.020836E-6
2.200000E+1	 1.269945E+1	 4.998125E-2	 9.022551E-6
2.300000E+1	 1.309935E+1	 4.998225E-2	 9.021407E-6
2.400000E+1	 1.349828E+1	 4.998177E-2	 9.022346E-6
2.500000E+1	 1.389966E+1	 4.998165E-2	 9.021985E-6
2.600000E+1	 1.429859E+1	 4.998143E-2	 9.023674E-6
2.700000E+1	 1.469995E+1	 4.998177E-2	 9.024871E-6
2.800000E+1	 1.509938E+1	 4.998234E-2	 9.024620E-6
2.900000E+1	 1.549977E+1	 4.998210E-2	 9.022237E-6
3.000000E+1	 1.589969E+1	 4.998183E-2	 9.024144E-6
3.100000E+1	 1.629862E+1	 4.998195E-2	 9.024087E-6
3.200000E+1	 1.659843E+1	 4.998118E-2	 9.023646E-6
3.300000E+1	 1.689972E+1	 4.998201E-2	 9.058159E-6
3.400000E+1	 1.730010E+1	 4.998137E-2	 9.059486E-6
3.500000E+1	 1.759992E+1	 4.998143E-2	 9.060186E-6
3.600000E+1	 1.799982E+1	 4.998164E-2	 9.059747E-6
3.700000E+1	 1.829866E+1	 4.998221E-2	 9.059446E-6
3.800000E+1	 1.869954E+1	 4.998167E-2	 9.061226E-6
3.900000E+1	 1.909995E+1	 4.998120E-2	 9.062362E-6
4.000000E+1	 1.939974E+1	 4.998117E-2	 9.062858E-6
4.100000E+1	 1.969957E+1	 4.998162E-2	 9.062937E-6
4.200000E+1	 2.009995E+1	 4.998177E-2	 9.063492E-6
4.300000E+1	 2.049986E+1	 4.998206E-2	 9.061632E-6
4.400000E+1	 2.089928E+1	 4.998223E-2	 9.063067E-6
4.500000E+1	 2.129870E+1	 4.998199E-2	 9.063236E-6
4.600000E+1	 2.170008E+1	 4.998212E-2	 9.063475E-6
4.700000E+1	 2.209853E+1	 4.998260E-2	 9.064354E-6
4.800000E+1	 2.249941E+1	 4.998294E-2	 9.064423E-6
4.900000E+1	 2.289982E+1	 4.998223E-2	 9.065409E-6
5.000000E+1	 2.329971E+1	 4.998127E-2	 9.066434E-6
5.100000E+1	 2.369962E+1	 4.998120E-2	 9.065553E-6
5.200000E+1	 2.409953E+1	 4.998178E-2	 9.065726E-6
5.300000E+1	 2.449846E+1	 4.998175E-2	 9.066007E-6
5.400000E+1	 2.489935E+1	 4.998188E-2	 9.067241E-6
5.500000E+1	 2.529828E+1	 4.998226E-2	 9.065566E-6
5.600000E+1	 2.559957E+1	 4.998199E-2	 9.068049E-6
5.700000E+1	 2.599947E+1	 4.998166E-2	 9.068794E-6
5.800000E+1	 2.629831E+1	 4.998153E-2	 9.037384E-6
5.900000E+1	 2.659909E+1	 4.998210E-2	 9.033819E-6
6.000000E+1	 2.689989E+1	 4.998140E-2	 9.038156E-6
6.100000E+1	 2.729979E+1	 4.998188E-2	 9.039773E-6
6.200000E+1	 2.769871E+1	 4.998188E-2	 9.038403E-6
6.300000E+1	 2.800000E+1	 4.998258E-2	 9.038992E-6
6.400000E+1	 2.829834E+1	 4.998233E-2	 9.040677E-6
6.500000E+1	 2.869972E+1	 4.998212E-2	 9.042559E-6
6.600000E+1	 2.909864E+1	 4.998184E-2	 9.041610E-6
6.700000E+1	 2.950001E+1	 4.998218E-2	 9.044154E-6
6.800000E+1	 2.989848E+1	 4.998187E-2	 9.043860E-6
6.900000E+1	 3.029984E+1	 4.998235E-2	 9.043386E-6
7.000000E+1	 3.059868E+1	 4.998165E-2	 9.043203E-6
7.100000E+1	 3.089995E+1	 4.998152E-2	 9.045046E-6
7.200000E+1	 3.129985E+1	 4.998198E-2	 9.045415E-6
7.300000E+1	 3.169927E+1	 4.998199E-2	 9.046800E-6
7.400000E+1	 3.209967E+1	 4.998152E-2	 9.046789E-6
7.500000E+1	 3.249860E+1	 4.998200E-2	 9.045391E-6
7.600000E+1	 3.289997E+1	 4.998151E-2	 9.045297E-6
7.700000E+1	 3.329988E+1	 4.998141E-2	 9.046733E-6
7.800000E+1	 3.369932E+1	 4.998184E-2	 9.046999E-6
7.900000E+1	 3.409824E+1	 4.998137E-2	 9.046996E-6
8.000000E+1	 3.439853E+1	 4.998151E-2	 9.048161E-6
8.100000E+1	 3.469836E+1	 4.998199E-2	 9.051172E-6
8.200000E+1	 3.500011E+1	 4.998163E-2	 9.050644E-6
8.300000E+1	 3.529846E+1	 4.998150E-2	 9.051854E-6
8.400000E+1	 3.559876E+1	 4.998176E-2	 9.052196E-6
8.500000E+1	 3.589955E+1	 4.998175E-2	 9.050410E-6
