-1.000000E+1	 -8.721682E-10	 9.980816E-3	 1.430345E-5	 2.260497E-3
-9.800000E+0	 -7.618489E-10	 9.981041E-3	 1.426946E-5	 2.349687E-3
-9.600000E+0	 -6.962226E-10	 9.981046E-3	 1.423689E-5	 2.195305E-3
-9.400000E+0	 -6.432999E-10	 9.980923E-3	 1.420245E-5	 2.349453E-3
-9.200000E+0	 -5.986065E-10	 9.980586E-3	 1.416911E-5	 2.071700E-3
-9.000000E+0	 -5.636625E-10	 9.980933E-3	 1.413718E-5	 2.084247E-3
-8.800000E+0	 -5.225139E-10	 9.980814E-3	 1.410444E-5	 1.980791E-3
-8.600000E+0	 -4.943642E-10	 9.981278E-3	 1.407187E-5	 2.012380E-3
-8.400000E+0	 -4.630916E-10	 9.981390E-3	 1.403747E-5	 1.954544E-3
-8.200000E+0	 -4.405972E-10	 9.981281E-3	 1.400715E-5	 1.950303E-3
-8.000000E+0	 -4.177653E-10	 9.980814E-3	 1.397107E-5	 1.934408E-3
-7.800000E+0	 -3.990691E-10	 9.980472E-3	 1.393981E-5	 1.897726E-3
-7.600000E+0	 -3.745489E-10	 9.981158E-3	 1.390579E-5	 1.824322E-3
-7.400000E+0	 -3.550088E-10	 9.980581E-3	 1.387298E-5	 1.821317E-3
-7.200000E+0	 -3.328944E-10	 9.980703E-3	 1.383875E-5	 1.768079E-3
-7.000000E+0	 -3.182076E-10	 9.980701E-3	 1.380237E-5	 1.749070E-3
-6.800000E+0	 -2.963885E-10	 9.981045E-3	 1.377102E-5	 1.705297E-3
-6.600000E+0	 -2.835587E-10	 9.981154E-3	 1.373716E-5	 1.704481E-3
-6.400000E+0	 -2.655378E-10	 9.980931E-3	 1.370128E-5	 1.665202E-3
-6.200000E+0	 -2.551980E-10	 9.980932E-3	 1.366565E-5	 1.662012E-3
-6.000000E+0	 -2.411444E-10	 9.980937E-3	 1.363265E-5	 1.593770E-3
-5.800000E+0	 -2.251071E-10	 9.980933E-3	 1.359834E-5	 1.603290E-3
-5.600000E+0	 -2.140498E-10	 9.980816E-3	 1.356197E-5	 1.595496E-3
-5.400000E+0	 -2.016843E-10	 9.980694E-3	 1.352688E-5	 1.558435E-3
-5.200000E+0	 -1.877995E-10	 9.981045E-3	 1.349011E-5	 1.501299E-3
-5.000000E+0	 -1.725229E-10	 9.981051E-3	 1.345524E-5	 1.521363E-3
-4.800000E+0	 -1.626057E-10	 9.981744E-3	 1.341746E-5	 1.487234E-3
-4.600000E+0	 -1.526885E-10	 9.981164E-3	 1.338280E-5	 1.495832E-3
-4.400000E+0	 -1.451346E-10	 9.981505E-3	 1.334464E-5	 1.445360E-3
-4.200000E+0	 -1.242451E-10	 9.981280E-3	 1.330860E-5	 1.425505E-3
-4.000000E+0	 -1.185058E-10	 9.981045E-3	 1.327082E-5	 1.301004E-3
-3.800000E+0	 -1.040310E-10	 9.981617E-3	 1.323376E-5	 1.419735E-3
-3.600000E+0	 -1.372852E-10	 9.982089E-3	 1.319792E-5	 1.370169E-3
-3.400000E+0	 -8.162237E-11	 9.981857E-3	 1.316013E-5	 1.334529E-3
-3.200000E+0	 -7.157859E-11	 9.981741E-3	 1.312286E-5	 1.290530E-3
-3.000000E+0	 -5.853849E-11	 9.981968E-3	 1.308526E-5	 1.296248E-3
-2.800000E+0	 -4.516088E-11	 9.981387E-3	 1.304582E-5	 1.243907E-3
-2.600000E+0	 -3.777574E-11	 9.981855E-3	 1.300914E-5	 1.269847E-3
-2.400000E+0	 -2.912459E-11	 9.981625E-3	 1.297010E-5	 1.070820E-3
-2.200000E+0	 -1.178006E-11	 9.981846E-3	 1.292991E-5	 1.204714E-3
-2.000000E+0	 -1.314227E-12	 9.981853E-3	 1.289002E-5	 1.167247E-3
-1.800000E+0	 1.303406E-11	 9.981855E-3	 1.285153E-5	 1.169017E-3
-1.600000E+0	 2.531450E-11	 9.981392E-3	 1.281155E-5	 1.139904E-3
-1.400000E+0	 3.219322E-11	 9.981502E-3	 1.277367E-5	 1.117837E-3
-1.200000E+0	 3.928302E-11	 9.981387E-3	 1.273171E-5	 1.099106E-3
-9.999999E-1	 5.164774E-11	 9.981511E-3	 1.269091E-5	 1.076583E-3
-7.999998E-1	 6.667117E-11	 9.981046E-3	 1.264993E-5	 1.015009E-3
-5.999998E-1	 7.675716E-11	 9.981505E-3	 1.261023E-5	 1.018531E-3
-3.999999E-1	 8.802484E-11	 9.981266E-3	 1.256872E-5	 9.988880E-4
-1.999999E-1	 9.384840E-11	 9.981276E-3	 1.252639E-5	 1.115209E-3
1.490116E-7	 1.039346E-10	 9.980923E-3	 1.248635E-5	 9.932440E-4
2.000002E-1	 1.126280E-10	 9.981271E-3	 1.244415E-5	 1.070200E-3
4.000002E-1	 1.189158E-10	 9.981628E-3	 1.240328E-5	 1.093767E-3
6.000001E-1	 1.329687E-10	 9.981047E-3	 1.236302E-5	 1.078590E-3
8.000002E-1	 1.424639E-10	 9.980929E-3	 1.232259E-5	 1.037780E-3
1.000000E+0	 1.519589E-10	 9.981969E-3	 1.227955E-5	 1.035330E-3
1.200000E+0	 1.594708E-10	 9.981735E-3	 1.223854E-5	 9.305107E-4
1.400000E+0	 1.768154E-10	 9.981395E-3	 1.219750E-5	 9.260440E-4
1.600000E+0	 1.947084E-10	 9.981394E-3	 1.215333E-5	 8.617714E-4
1.800000E+0	 2.216748E-10	 9.981388E-3	 1.211009E-5	 7.887695E-4
2.000000E+0	 1.985911E-10	 9.981163E-3	 1.206888E-5	 7.874005E-4
2.200000E+0	 2.084660E-10	 9.981391E-3	 1.202633E-5	 7.655863E-4
2.400000E+0	 2.228142E-10	 9.980351E-3	 1.198475E-5	 7.441166E-4
2.600000E+0	 2.303260E-10	 9.981390E-3	 1.194070E-5	 6.358849E-4
2.800000E+0	 2.418891E-10	 9.981276E-3	 1.190105E-5	 6.610337E-4
3.000000E+0	 2.518061E-10	 9.981395E-3	 1.185864E-5	 6.816738E-4
3.200000E+0	 2.694460E-10	 9.981163E-3	 1.181472E-5	 6.440400E-4
3.400000E+0	 2.806293E-10	 9.981044E-3	 1.177331E-5	 6.687560E-4
3.600000E+0	 2.923188E-10	 9.981848E-3	 1.173205E-5	 6.292847E-4
3.800000E+0	 3.035444E-10	 9.981276E-3	 1.169035E-5	 6.342017E-4
4.000000E+0	 3.129973E-10	 9.981506E-3	 1.164927E-5	 6.290566E-4
4.200000E+0	 3.215219E-10	 9.981844E-3	 1.160787E-5	 5.695482E-4
4.400000E+0	 3.290337E-10	 9.981742E-3	 1.156741E-5	 5.767185E-4
4.600000E+0	 3.403861E-10	 9.981391E-3	 1.152557E-5	 5.428647E-4
4.800000E+0	 3.479818E-10	 9.981391E-3	 1.148718E-5	 4.070593E-4
5.000000E+0	 3.589120E-10	 9.981385E-3	 1.144699E-5	 5.298428E-4
5.200000E+0	 3.708546E-10	 9.981848E-3	 1.141033E-5	 8.406223E-4
5.400000E+0	 3.797591E-10	 9.981037E-3	 1.137326E-5	 5.181593E-4
5.600000E+0	 3.850338E-10	 9.981618E-3	 1.133667E-5	 4.140979E-4
5.800000E+0	 3.944873E-10	 9.981736E-3	 1.130043E-5	 4.376183E-4
6.000000E+0	 4.059658E-10	 9.981498E-3	 1.126404E-5	 4.059761E-4
6.200000E+0	 4.176134E-10	 9.981852E-3	 1.123059E-5	 4.127705E-4
6.400000E+0	 4.275723E-10	 9.981853E-3	 1.119863E-5	 3.755311E-4
6.600000E+0	 4.333961E-10	 9.981735E-3	 1.116457E-5	 3.691982E-4
6.800000E+0	 4.494745E-10	 9.981506E-3	 1.112849E-5	 3.252559E-4
7.000000E+0	 4.561424E-10	 9.981271E-3	 1.109287E-5	 3.334388E-4
7.200000E+0	 4.664815E-10	 9.981386E-3	 1.105781E-5	 3.020249E-4
7.400000E+0	 4.769897E-10	 9.981730E-3	 1.101928E-5	 3.088962E-4
7.600000E+0	 4.864847E-10	 9.981508E-3	 1.098166E-5	 -1.723362E-4
7.800000E+0	 5.044199E-10	 9.981504E-3	 1.094355E-5	 7.092999E-5
8.000000E+0	 5.017612E-10	 9.980579E-3	 1.090408E-5	 6.161758E-4
8.200000E+0	 5.119739E-10	 9.981506E-3	 1.086282E-5	 2.918026E-4
8.400001E+0	 5.205406E-10	 9.981276E-3	 1.082209E-5	 2.215864E-4
