-2.200000E-3	 -1.666350E-6	 4.522122E-4
-2.000000E-3	 -1.512151E-6	 2.987710E-4
-1.800000E-3	 -1.359311E-6	 -7.057362E-4
-1.600000E-3	 -1.205608E-6	 9.178494E-3
-1.400000E-3	 -1.051274E-6	 5.371117E-3
-1.200000E-3	 -8.875967E-7	 -6.644617E-3
-1.000000E-3	 -7.353443E-7	 -1.528360E-3
-8.000000E-4	 -5.844079E-7	 3.739621E-4
-6.000000E-4	 -4.331337E-7	 3.590378E-4
-4.000000E-4	 -2.818475E-7	 2.877264E-4
-2.000000E-4	 -1.297584E-7	 3.064034E-4
-2.910383E-11	 1.997247E-8	 2.579952E-4
2.000000E-4	 1.527239E-7	 3.309108E-4
4.000000E-4	 3.036341E-7	 3.482226E-4
6.000000E-4	 4.547150E-7	 3.269873E-4
7.999999E-4	 5.788519E-7	 2.978800E-4
9.999999E-4	 7.296811E-7	 3.386478E-4
1.200000E-3	 8.807248E-7	 2.933902E-4
1.400000E-3	 1.032159E-6	 3.172058E-4
1.600000E-3	 1.203019E-6	 2.838146E-4
1.800000E-3	 1.356699E-6	 2.847373E-4
2.000000E-3	 1.511576E-6	 2.749752E-4
2.200000E-3	 1.665295E-6	 2.742727E-4
2.400000E-3	 1.818277E-6	 2.497573E-4
2.600000E-3	 1.971502E-6	 4.450543E-4
2.800000E-3	 2.125367E-6	 2.618589E-4
3.000000E-3	 2.277421E-6	 3.045751E-4
3.200000E-3	 2.430588E-6	 3.119913E-4
3.400000E-3	 2.584937E-6	 2.751404E-4
3.600000E-3	 2.737808E-6	 2.720057E-4
3.800000E-3	 2.891399E-6	 2.841052E-4
4.000000E-3	 3.040877E-6	 2.928757E-4
4.200000E-3	 3.193307E-6	 2.965586E-4
4.400000E-3	 3.346520E-6	 2.933570E-4
4.600000E-3	 3.500123E-6	 2.772589E-4
4.800000E-3	 3.653121E-6	 2.886787E-4
5.000000E-3	 3.808134E-6	 2.976714E-4
5.200000E-3	 3.959897E-6	 2.874086E-4
5.400000E-3	 4.113072E-6	 2.947728E-4
5.600000E-3	 4.266601E-6	 2.246216E-4
5.800000E-3	 4.421682E-6	 3.387982E-4
6.000000E-3	 4.575131E-6	 3.717214E-4
6.200000E-3	 4.730625E-6	 2.833959E-4
6.400000E-3	 4.884017E-6	 3.731357E-4
6.600000E-3	 5.035944E-6	 2.659613E-4
6.800000E-3	 5.189772E-6	 2.921557E-4
7.000000E-3	 5.343965E-6	 3.512874E-4
7.200000E-3	 5.495391E-6	 2.915248E-4
7.400000E-3	 5.650737E-6	 2.845566E-4
7.600000E-3	 5.801749E-6	 2.922445E-4
7.800000E-3	 5.955967E-6	 2.816694E-4
7.999999E-3	 6.109138E-6	 3.413417E-4
8.200000E-3	 6.262304E-6	 2.871371E-4
8.400000E-3	 6.416107E-6	 3.009714E-4
8.599999E-3	 6.568347E-6	 2.944200E-4
8.800000E-3	 6.723065E-6	 2.958667E-4
9.000000E-3	 6.874960E-6	 2.983536E-4
9.199999E-3	 7.028995E-6	 2.934918E-4
9.400000E-3	 7.183703E-6	 2.136805E-3
9.600000E-3	 7.336276E-6	 -8.614548E-4
9.800000E-3	 7.488673E-6	 -6.274128E-3
1.000000E-2	 7.642921E-6	 -1.055271E-3
1.020000E-2	 7.796557E-6	 3.051564E-4
1.000000E-2	 7.643018E-6	 2.990505E-4
9.800000E-3	 7.488869E-6	 2.375536E-4
9.600000E-3	 7.338009E-6	 -1.049795E-4
9.400000E-3	 7.183512E-6	 3.505245E-4
9.199999E-3	 7.031311E-6	 3.354735E-4
9.000000E-3	 6.878290E-6	 3.564451E-4
8.800000E-3	 6.723596E-6	 3.278816E-4
8.599999E-3	 6.571419E-6	 3.278835E-4
8.400000E-3	 6.417720E-6	 3.239608E-4
8.200000E-3	 6.263959E-6	 3.153657E-4
7.999999E-3	 6.109713E-6	 3.113262E-4
7.800000E-3	 5.956171E-6	 3.219037E-4
7.600000E-3	 5.802865E-6	 3.176796E-4
7.400000E-3	 5.649498E-6	 3.146693E-4
7.200000E-3	 5.495826E-6	 3.166720E-4
7.000000E-3	 5.343873E-6	 3.172770E-4
6.800000E-3	 5.190526E-6	 3.094415E-4
6.600000E-3	 5.037492E-6	 3.111869E-4
6.400000E-3	 4.883383E-6	 3.109776E-4
6.200000E-3	 4.731276E-6	 3.090972E-4
6.000000E-3	 4.576384E-6	 3.117914E-4
5.800000E-3	 4.423101E-6	 3.075594E-4
5.600000E-3	 4.269853E-6	 3.084922E-4
5.400000E-3	 4.115316E-6	 3.190766E-4
5.200000E-3	 3.963224E-6	 3.067998E-4
5.000000E-3	 3.809787E-6	 2.999892E-4
4.800000E-3	 3.655876E-6	 3.036214E-4
4.600000E-3	 3.502528E-6	 3.042393E-4
4.400000E-3	 3.349443E-6	 3.062279E-4
4.200000E-3	 3.196702E-6	 3.059483E-4
4.000000E-3	 3.042129E-6	 3.079910E-4
3.800000E-3	 2.893567E-6	 3.097377E-4
3.600000E-3	 2.740127E-6	 3.099701E-4
3.400000E-3	 2.586757E-6	 2.966175E-4
3.200000E-3	 2.432531E-6	 3.075486E-4
3.000000E-3	 2.278566E-6	 3.055400E-4
2.800000E-3	 2.126403E-6	 3.051992E-4
2.600000E-3	 1.972613E-6	 3.022826E-4
2.400000E-3	 1.818602E-6	 3.029117E-4
2.200000E-3	 1.665113E-6	 3.041826E-4
2.000000E-3	 1.511924E-6	 3.106871E-4
1.800000E-3	 1.357711E-6	 3.003717E-4
1.600000E-3	 1.204654E-6	 2.954498E-4
1.400000E-3	 1.051030E-6	 2.982659E-4
1.200000E-3	 8.820566E-7	 3.056752E-4
9.999999E-4	 7.308046E-7	 3.128028E-4
7.999999E-4	 5.794401E-7	 2.958989E-4
6.000000E-4	 4.550928E-7	 3.013456E-4
4.000000E-4	 3.037919E-7	 3.039794E-4
2.000000E-4	 1.533861E-7	 2.986628E-4
-2.910383E-11	 3.401621E-9	 3.019693E-4
-2.000000E-4	 -1.291763E-7	 3.010785E-4
-4.000000E-4	 -2.804780E-7	 3.022803E-4
-6.000000E-4	 -4.320160E-7	 3.002135E-4
-8.000000E-4	 -5.838727E-7	 3.041528E-4
-1.000000E-3	 -7.353851E-7	 3.009750E-4
-1.200000E-3	 -8.873238E-7	 3.063700E-4
-1.400000E-3	 -1.038311E-6	 2.927711E-4
-1.600000E-3	 -1.205871E-6	 2.559582E-4
-1.800000E-3	 -1.359262E-6	 2.960262E-4
-2.000000E-3	 -1.512684E-6	 1.985432E-4
-2.200000E-3	 -1.667090E-6	 2.997520E-4
-2.400000E-3	 -1.820166E-6	 1.001735E-3
-2.600000E-3	 -1.975366E-6	 6.684781E-4
-2.800000E-3	 -2.128523E-6	 -6.864739E-3
-3.000000E-3	 -2.280721E-6	 6.017202E-3
-3.200000E-3	 -2.434318E-6	 2.641731E-3
-3.400000E-3	 -2.588167E-6	 -6.822369E-4
-3.600000E-3	 -2.742125E-6	 7.105471E-4
-3.800000E-3	 -2.895133E-6	 -6.280500E-4
-4.000000E-3	 -3.047546E-6	 -2.724143E-3
-4.200000E-3	 -3.198775E-6	 1.578978E-3
-4.400000E-3	 -3.352566E-6	 1.054746E-3
-4.600000E-3	 -3.505530E-6	 -5.833959E-4
-4.800000E-3	 -3.659912E-6	 6.429121E-4
-5.000000E-3	 -3.812883E-6	 2.022111E-4
-5.200000E-3	 -3.965652E-6	 9.133067E-4
-5.400000E-3	 -4.120979E-6	 3.659854E-4
-5.600000E-3	 -4.273047E-6	 2.088137E-4
-5.800000E-3	 -4.427365E-6	 2.745215E-4
-6.000000E-3	 -4.581597E-6	 2.697031E-4
-6.200000E-3	 -4.733608E-6	 2.857432E-4
-6.400000E-3	 -4.890115E-6	 2.811531E-4
-6.600000E-3	 -5.041833E-6	 2.790890E-4
-6.800000E-3	 -5.196149E-6	 3.411727E-4
-7.000000E-3	 -5.350075E-6	 2.852485E-4
-7.200000E-3	 -5.503285E-6	 2.902640E-4
-7.400000E-3	 -5.655572E-6	 2.533440E-4
-7.600000E-3	 -5.809275E-6	 2.305447E-4
-7.800000E-3	 -5.961467E-6	 2.666737E-4
-7.999999E-3	 -6.115188E-6	 3.162957E-4
-8.200000E-3	 -6.268746E-6	 2.500157E-4
-8.400000E-3	 -6.421586E-6	 2.407005E-4
-8.599999E-3	 -6.576261E-6	 2.509075E-4
-8.800000E-3	 -6.727993E-6	 2.475042E-4
-9.000000E-3	 -6.884736E-6	 2.758871E-4
-9.200000E-3	 -7.037234E-6	 1.678503E-4
-9.400000E-3	 -7.188805E-6	 2.232961E-4
-9.600000E-3	 -7.342866E-6	 2.821127E-4
-9.800000E-3	 -7.499839E-6	 3.711327E-4
-1.000000E-2	 -7.651061E-6	 2.149295E-4
